month,hour,wind_speed,wind_direction,temperature,pressure,pm25,pm10,fire_points_100km
2,15,2.9,266,19.3,991.2,167.41879316949542,322.9009701109359,3
2,16,0.7,270,19.2,991.5,178.83081451817588,319.4658581651766,2
2,17,0.7,90,18.8,991.4,159.6159561590934,291.74980604236686,4
2,18,0.5,90,18.5,991.4,170.53057620989668,267.119768301135,3
2,19,1.2,333,18.2,991.1,192.379708542566,269.4021916753721,1
2,20,2.1,301,17.2,990.7,217.6801107667528,417.7771905317941,2
2,21,3.5,294,15.7,990.2,254.89028003636696,482.6231810674842,1
2,22,4.9,294,14.3,989.8,243.8713622910823,359.4456913436445,4
2,23,4.4,282,13.4,989.2,289.84753245790216,470.84661558921255,1
2,0,4.2,263,12.8,989.4,283.54968338448015,509.4830876402484,3
2,1,4.3,265,12.6,989.8,274.3077332153244,491.358257130717,2
2,2,5.8,261,12.5,990.3,279.78304551695965,536.1231258543078,2
2,3,6.9,256,14.6,991.2,271.0738209538685,402.31716525503015,1
2,4,6.0,254,17.9,992.0,277.95210096817954,460.8345350674131,1
2,5,7.1,260,21.5,992.1,258.3557330553021,376.7691177359768,2
2,6,8.3,264,24.0,991.8,256.9388707188204,419.7757169090922,3
2,7,8.6,278,25.5,991.1,278.52871716236353,392.464918490795,0
2,8,9.5,289,26.4,990.3,277.81992607465986,538.682790430776,1
2,9,10.6,296,26.9,989.6,268.1618702682921,460.22648071756186,6
2,10,11.4,297,26.5,989.2,264.4745623122226,505.1150358236955,1
2,11,10.2,294,25.8,988.8,271.58703052076527,389.98344664491407,2
2,12,10.4,300,24.7,988.7,235.59995678584724,361.9934120989925,2
2,13,7.6,298,23.2,988.8,236.807821884824,368.3848776640479,0
2,14,5.7,288,22.1,989.3,225.1049526077152,367.3746359954838,2
2,15,4.7,293,21.0,989.3,221.09402577662124,416.03701114769694,0
2,16,5.2,314,20.5,989.3,230.8838757453948,376.7874140957682,0
2,17,5.3,322,20.0,989.2,205.8826883996776,313.51653508399,1
2,18,4.6,288,19.0,989.5,186.1047529380635,267.80365191952507,1
2,19,4.7,272,17.6,989.1,154.46282824855007,223.61507171175697,3
2,20,4.2,277,16.5,988.6,146.77916129723843,272.4262806784908,1
2,21,4.3,272,15.8,988.5,168.05773033319684,280.1323711378959,2
2,22,4.9,266,15.2,988.3,177.44314947277513,325.7339284870989,2
2,23,5.2,264,14.4,988.2,167.59696109067585,303.245294446286,1
2,0,4.9,266,13.4,988.0,171.55208381298254,254.105944769192,4
2,1,4.9,280,13.6,988.7,160.07894987932494,237.83454010460943,1
2,2,5.1,274,13.9,989.3,155.19326336542505,287.6049641109393,2
2,3,5.9,270,16.4,989.9,173.50622068283823,317.99543037658253,0
2,4,5.2,270,19.9,991.1,166.54749871996398,270.94254540521325,2
2,5,7.1,276,22.9,991.3,194.58226342601716,281.4541683397454,1
2,6,9.6,278,25.3,991.1,202.0572327209604,284.34682148081697,5
2,7,11.5,280,26.8,990.6,211.13543000803224,332.0936868718901,4
2,8,12.1,280,27.6,989.7,213.8462924931106,300.5680988993462,0
2,9,12.3,285,28.1,989.1,220.05438082195545,338.45322605937343,3
2,10,11.9,290,27.9,988.6,225.79634105641503,372.9479168050879,2
2,11,11.4,295,27.3,988.2,224.2425222294561,330.2754775924219,1
2,12,8.6,292,26.1,988.4,226.2901065951252,330.9643641942961,3
2,13,4.4,305,23.9,988.5,216.47975088680636,419.5079829035286,1
2,14,2.3,337,23.0,988.8,218.96482090176144,383.4691532914736,2
2,15,1.4,50,22.5,989.1,208.0001721794782,407.8204072957201,4
2,16,1.9,158,21.4,989.5,203.23362929396643,326.6971848341369,2
2,17,2.2,166,20.3,989.6,194.79061012407533,351.8477394645713,3
2,18,0.6,56,19.9,989.5,184.45327102187983,280.8882087915931,4
2,19,0.2,180,19.4,989.2,171.67126695386503,304.03053314107245,3
2,20,0.2,270,19.4,988.8,177.51949181636184,262.3296843057214,1
2,21,0.4,270,19.0,988.2,195.4266313269276,273.8412512408357,2
2,22,1.5,284,17.8,987.9,221.45049776927823,433.8036055430277,4
2,23,5.5,257,15.8,987.5,208.45696795316888,361.242714649486,0
2,0,5.2,250,13.9,987.8,234.9493169289551,459.599489033125,0
2,1,4.1,255,13.1,987.9,234.68200771179067,375.56136212844,1
2,2,4.4,243,13.4,988.8,248.2248021677955,396.3335023375356,2
2,3,5.2,245,16.6,989.7,237.80909197030775,390.1003700574349,3
2,4,3.7,235,21.0,990.7,244.15788148138708,445.2523166032981,3
2,5,3.2,218,24.6,991.1,252.447941076702,439.129452353615,1
2,6,3.3,186,27.0,990.8,232.93407509023697,455.4357187755389,3
2,7,1.6,186,29.0,990.2,246.7646750763761,349.2372945278845,0
2,8,1.9,287,29.9,989.1,270.27723268631325,493.23366874978166,2
2,9,3.9,298,30.2,987.8,256.6297902324575,410.1448617035072,2
2,10,6.3,301,30.3,987.1,267.3693331716319,403.2304372213586,4
2,11,7.7,348,29.2,986.8,253.78699745268264,433.0208599651769,4
2,12,12.1,100,25.5,986.9,257.15206567311367,437.9398091814985,2
2,13,8.7,108,24.2,987.2,214.1583096165358,317.42686364479204,3
2,14,8.1,107,23.3,987.7,245.02414534458416,372.71544864385993,1
2,15,7.0,111,22.3,988.2,258.9536044887701,425.95247300500336,2
2,16,6.7,117,21.2,988.9,244.78886147608796,402.7478941852909,2
2,17,5.5,122,20.4,988.8,206.72863992882188,328.80911328149324,3
2,18,7.2,129,19.7,989.1,206.37620146052203,307.32039251313535,4
2,19,6.3,127,19.1,989.1,180.07969810836346,252.5841438389852,1
2,20,5.9,108,18.2,989.1,184.74453136088945,366.189717056146,1
2,21,7.0,102,17.5,989.0,188.44356401226472,370.4988041101113,2
2,22,7.5,114,16.8,989.1,183.47816007600787,310.1129931211915,2
2,23,8.1,111,16.2,989.1,209.94484942262275,419.2663834970946,2
2,0,9.5,117,16.1,989.4,229.0339850224531,413.2214205754489,4
2,1,9.7,125,15.9,989.8,248.76793657953624,358.55283974049627,1
2,2,10.1,131,16.0,990.6,252.02400847661605,370.6342993093337,2
2,3,9.1,128,17.7,991.3,233.58874662524883,455.420155548933,5
2,4,8.4,125,20.5,992.2,252.89795604589105,449.6604869397596,1
2,5,10.6,133,23.6,992.3,251.55258945426505,479.436640038628,1
2,6,11.8,140,25.9,992.0,233.5506283609485,452.84574437106,0
2,7,9.5,147,27.7,991.6,258.47615601446853,431.3360159364525,0
2,8,8.2,147,28.8,990.6,292.11965322055937,417.4727449968518,2
2,9,7.6,137,29.2,989.3,278.28896596381543,421.0423585129069,3
2,10,8.5,138,29.0,988.6,298.8468866864833,430.3225328762702,2
2,11,9.9,142,28.2,988.4,286.3319189470052,433.2900318461764,3
2,12,12.5,133,26.8,988.3,267.9918884898094,441.2003404346282,2
2,13,7.5,136,25.0,988.6,247.73582282804628,364.3991024244131,1
2,14,4.2,149,23.5,989.1,263.5184766651328,395.2882422138424,1
2,15,4.9,129,22.5,989.6,241.4644707778029,402.64033149041705,1
2,16,4.9,118,21.4,989.7,244.34706334964744,391.957752348078,2
2,17,4.4,117,20.2,989.5,227.52489948879457,382.3771799049137,2
2,18,3.0,107,19.5,989.5,213.8678081012997,354.486579866952,4
2,19,4.0,95,18.9,988.8,223.9347727007132,400.1013059360442,1
2,20,3.9,106,18.2,988.8,211.8407427363016,415.6979979019585,5
2,21,4.6,116,18.0,988.5,200.58473777136703,293.800196904946,4
2,22,0.5,225,17.5,988.8,225.51833445185244,329.1566583623845,1
2,23,2.3,293,17.5,988.9,254.92746040499156,487.34066223794457,3
2,0,7.7,300,18.4,989.9,267.1050614137559,455.1037597168095,4
2,1,6.3,273,18.6,990.6,258.57300863802107,480.9052037608608,1
2,2,7.2,295,17.9,991.5,253.05658028475528,386.98757054583183,2
2,3,3.3,22,18.4,992.4,256.9496512123804,487.5150811443716,4
2,4,4.9,39,19.0,993.0,264.06863702002715,516.071443147709,1
2,5,2.7,122,19.6,993.5,250.84378466592784,446.8254773586576,2
2,6,4.6,26,19.1,993.2,264.604975293033,387.2566349269218,2
2,7,5.3,348,22.3,993.5,267.42717770832365,518.0537480116899,1
2,8,7.9,349,23.4,992.5,242.94883515791932,455.6487513659905,2
2,9,9.2,339,23.9,991.6,220.72005440521647,408.4483463776708,5
2,10,7.9,349,23.3,991.0,207.08611885991988,294.4841052598558,3
2,11,2.3,32,22.8,990.7,201.28464164131208,378.2898296465492,3
2,12,0.6,288,17.7,990.0,225.4953594097408,334.3578907855366,2
2,13,2.7,274,17.1,990.6,222.5183930608612,341.21675902497435,1
2,14,2.3,61,16.7,990.5,203.65497540629568,355.63879392966305,2
2,15,0.5,45,16.6,991.0,202.5989399302736,315.849410119302,2
2,16,1.0,211,16.5,991.4,193.057729725438,346.88785157675505,3
2,17,2.7,110,16.1,991.7,194.6233303458973,343.47947985392585,1
2,18,0.6,56,16.9,991.5,199.8695126168418,292.7868021303494,5
2,19,2.2,355,16.4,991.4,214.0210210635167,383.8699755829601,2
2,20,3.5,15,15.9,991.6,208.25462152211463,407.0071981604148,1
2,21,3.8,355,15.1,991.4,228.0135672839007,341.26014072117664,0
2,22,3.1,336,14.6,991.3,246.8325504935535,433.9901755502759,1
2,23,3.6,327,14.1,991.2,239.5377022720153,384.4865705888717,2
2,0,5.7,349,14.8,991.0,276.7317670310408,463.7379638902571,0
2,1,4.8,340,13.9,991.7,281.96350802698817,443.30305761627153,3
2,2,4.5,337,14.2,992.3,269.2402896647058,434.14414659622815,3
2,3,4.1,299,16.6,993.1,295.1099564666916,418.273239196708,2
2,4,1.9,292,19.5,993.7,324.7656245979991,645.9364323811614,2
2,5,2.4,333,22.5,994.2,319.7936831824058,567.5953974544027,3
2,6,1.3,326,24.2,993.9,308.25956095853127,524.1717566390201,0
2,7,1.4,90,25.8,993.3,302.8479805008732,493.71162391123886,2
2,8,1.8,66,26.0,992.4,311.28415836355134,536.5370750607215,7
2,9,1.5,120,26.3,991.6,315.3235923526539,513.3668626876319,5
2,10,2.5,188,26.2,991.4,308.3485430803421,498.2742113639227,1
2,11,7.6,181,25.0,991.5,295.0395368993844,495.1848953485784,2
2,12,1.4,247,23.8,991.3,304.0057597640124,475.94832276952974,2
2,13,3.2,251,22.1,991.5,284.9126366918383,429.6567864099568,3
2,14,4.6,312,21.1,992.2,287.8851630981581,499.18237620483967,0
2,15,1.9,287,20.5,993.0,270.7757048130731,516.0062297177192,4
2,16,4.6,315,19.5,993.3,266.1634787019292,397.03523783902097,1
2,17,4.6,329,18.8,993.2,253.8436923598795,360.36681283539576,1
2,18,3.9,313,18.5,993.6,243.62154038409935,377.1473510613276,2
2,19,4.3,5,17.7,993.7,229.5985885837563,456.4035101832776,0
2,20,2.9,11,17.2,993.6,242.81154019309108,460.6753708701752,2
2,21,3.5,348,16.8,993.3,223.536495602154,392.86977951545634,3
2,22,3.1,332,16.4,993.1,218.079362253708,426.9011136418949,3
2,23,3.3,331,16.0,992.9,256.0863295160138,426.9387981070086,4
2,0,5.1,333,15.0,992.8,273.14541003422744,543.5507240693772,1
2,1,4.4,322,15.1,993.3,238.0541635504092,375.5973902760608,3
2,2,4.0,300,15.4,994.1,233.7698661072122,360.9835582835777,2
2,3,4.1,293,17.4,995.3,211.21303943306015,376.5567151277183,6
2,4,2.7,307,20.2,996.1,203.83137508852533,331.6117110934379,1
2,5,3.6,327,23.3,996.5,164.37051758616218,291.89234162029175,2
2,6,5.3,303,25.5,996.1,173.87862216213685,275.24939131985025,4
2,7,5.5,297,27.0,995.3,167.3616326585035,296.35577071024653,1
2,8,7.2,292,27.6,994.2,179.52404824459975,281.03551853556127,1
2,9,9.2,290,27.9,993.1,153.19482453690193,219.15794863505835,1
2,10,10.2,288,27.5,992.4,155.11901988079234,302.0604040957533,0
2,11,10.4,290,26.8,992.1,149.38337372090822,288.29842685549966,0
2,12,9.6,296,25.5,991.4,172.97433082664634,342.91795930021715,2
2,13,5.6,297,23.6,991.5,192.8472506701661,352.8943285170858,2
2,14,5.0,291,22.3,992.0,201.3427096483037,364.35635262332937,1
2,15,4.6,283,21.0,992.0,192.30923197355517,333.73379540914726,1
2,16,4.9,278,20.0,991.9,218.85901470510404,322.9408004786415,4
2,17,5.1,280,19.5,991.5,189.6775840669964,287.0848356544095,0
2,18,5.3,278,18.9,991.3,165.6564462168418,260.6905366513713,0
2,19,5.7,283,18.2,991.1,163.83405509682166,316.8704330659319,1
2,20,5.8,284,17.6,990.7,197.2612212209563,296.6378175036653,0
2,21,5.5,281,16.9,990.1,190.50001549580932,372.18443411849904,1
2,22,5.2,266,16.0,989.6,196.7013352980892,337.0814604769273,0
2,23,5.8,268,15.6,989.6,183.40254642660315,335.505940972035,3
2,0,7.4,267,14.9,989.2,207.2512355629985,303.8607134353315,2
2,1,6.7,265,14.8,989.3,228.82375582163897,357.29001839405134,5
2,2,7.3,263,14.9,989.9,245.77750826047367,485.4379006487402,1
2,3,6.8,270,16.9,990.6,239.76144734171592,373.9535241698782,0
2,4,6.5,278,19.9,991.3,233.18470108194924,367.94517875495774,2
2,5,7.1,286,22.8,991.5,218.46939721767976,331.758545039564,2
2,6,8.8,289,24.9,991.2,225.8805450223258,333.72590095177765,1
2,7,10.2,294,26.1,990.4,215.0863805809157,331.2232579191908,3
2,8,10.5,295,27.0,989.5,203.9164949440848,364.0717219706795,2
2,9,10.9,297,27.2,988.1,193.16948469601616,323.2151688312684,3
2,10,11.0,296,27.0,987.3,182.5151935986513,316.1625832434686,1
2,11,10.8,298,26.4,986.5,172.19399630645688,253.71388815258584,4
2,12,9.4,293,25.4,986.0,177.97126562841513,334.8119794495506,1
2,13,5.4,285,23.5,986.3,177.35985609782782,331.7439524941057,3
2,14,4.8,281,22.0,986.4,171.30153003037827,242.04117292970568,5
2,15,4.0,288,21.1,986.3,172.91657095201268,281.8728683634531,0
2,16,3.4,286,20.8,986.5,156.7520082402419,225.92076951645936,1
2,17,4.0,273,20.2,986.0,158.65598677486292,297.5217759226993,0
2,18,5.3,262,19.2,986.0,161.04942549004616,296.71131102523844,2
2,19,6.1,275,18.4,985.8,138.3987800506793,268.65872319319703,2
2,20,5.7,279,17.5,985.5,155.49430836116684,239.7477137603873,1
2,21,4.9,274,16.5,985.0,142.72337194664524,238.8871729525264,4
2,22,5.4,255,15.9,984.5,157.80568174007726,238.39589557333255,3
2,23,5.3,258,15.1,984.4,187.4912896740986,304.24979552571733,1
2,0,5.6,255,14.7,984.5,210.6273120723968,360.8774522966442,0
2,1,5.1,262,14.8,984.9,218.0795816936896,312.2896281748016,3
2,2,4.9,262,15.1,985.5,218.83413848108964,400.2306241412505,2
2,3,4.5,256,17.5,986.3,239.16340326161415,412.7902979877308,1
2,4,3.3,257,21.4,987.0,253.3674876025821,480.7332407533192,4
2,5,4.7,263,24.7,987.4,246.75526354166195,385.695330476478,1
2,6,7.1,264,26.8,987.1,238.1563324824704,462.49785036642095,2
2,7,7.6,277,27.9,986.6,211.2553715087834,422.3452353808767,6
2,8,8.5,282,28.4,985.9,220.4403119831589,430.2066975133856,3
2,9,9.0,283,28.4,984.9,213.15581460956705,397.9055230723153,1
2,10,9.0,276,28.1,984.5,224.88310376824847,424.4491559523992,4
2,11,8.8,272,27.5,984.1,223.78061979362917,390.3285730308731,2
2,12,8.4,286,26.4,983.8,237.41599572685655,359.4697352404225,1
2,13,5.6,297,24.8,984.0,219.2139327354284,395.9495565574717,3
2,14,3.4,317,23.4,984.8,230.3647944263998,421.02663147476096,5
2,15,2.4,347,22.9,985.2,215.39456929719,428.90036174398006,2
2,16,2.6,34,21.5,985.3,221.5190532943551,382.0718076865504,3
2,17,3.6,84,20.2,985.3,193.4857720769592,302.3837069416751,3
2,18,2.7,127,19.6,985.0,193.66422435975613,350.5716592869146,2
2,19,1.3,135,19.1,984.5,160.52748280209187,319.06851695190346,1
2,20,1.3,106,19.0,984.2,156.46767223275637,235.69168975433956,0
2,21,0.9,127,18.9,983.9,163.42621491764942,260.76266442309264,0
2,22,3.6,213,17.4,983.7,167.26906515741803,288.56064355888515,6
2,23,2.3,238,16.8,983.4,162.78559421033674,244.52492618400905,4
2,0,2.7,222,14.8,983.7,187.1988118287421,264.5741429499633,3
2,1,2.7,228,14.8,984.2,194.926988798164,312.3100475173952,0
2,2,4.5,223,15.4,985.2,196.09073021288756,376.3417377207951,1
2,3,3.2,207,18.5,986.3,205.11009600891293,292.50361894766263,2
2,4,0.4,63,22.4,987.2,252.14912353720547,417.90122472654,2
2,5,0.9,217,25.1,987.7,272.23675393020807,505.6308940609867,2
2,6,4.4,238,27.1,987.6,290.4516835600049,572.7444509917253,2
2,7,6.0,275,28.8,986.9,295.93970998888983,589.3003762539801,0
2,8,8.7,294,29.4,985.9,296.8430180786581,490.7354239961298,1
2,9,11.1,301,29.4,985.3,247.21748194583608,487.0754420065359,3
2,10,11.7,307,29.2,984.9,228.31102855430547,324.48736530808253,1
2,11,11.3,312,28.5,984.3,214.27130950083784,395.8769927514565,4
2,12,7.5,314,27.8,984.3,180.72079759004103,322.70366224215104,2
2,13,4.6,339,24.7,984.6,161.28748097780542,249.94932448431152,1
2,14,2.1,31,23.5,985.2,131.44618581618536,224.03570928765487,5
2,15,2.0,80,22.6,986.0,133.72670969910627,197.61227062670795,3
2,16,2.1,70,21.6,986.5,148.63552829192787,285.8199214023537,1
2,17,0.9,37,21.4,986.6,166.37359324210004,268.6499048429588,1
2,18,2.5,352,20.0,986.5,171.95800084907867,305.3332145390529,0
2,19,1.6,6,19.4,986.2,156.31125564619228,233.72687031050992,4
2,20,1.5,306,19.0,986.1,127.69915270377366,194.5750593713093,4
2,21,3.1,320,18.1,985.6,104.57620694237374,208.64771054587317,1
2,22,2.7,307,17.8,985.4,103.08384758931888,190.89601248875425,2
2,23,4.2,320,17.2,985.2,107.44256735985188,212.4336307536826,3
2,0,4.4,322,15.9,985.4,122.3020831539929,192.93284470097151,1
2,1,2.6,304,16.1,985.9,122.85941156668908,184.1340351057044,4
2,2,0.6,252,16.6,987.2,143.65810881504407,244.4832707817771,1
2,3,1.7,131,19.2,988.4,153.80819539154757,260.98189503226126,2
2,4,1.5,144,22.4,989.2,166.5855615285082,250.7059240790091,2
2,5,2.8,191,25.0,989.6,195.03076366572543,358.8432926860858,2
2,6,3.9,242,26.5,989.4,185.82421128614735,300.4901107994812,0
2,7,5.1,293,28.5,989.1,201.52235883191815,304.66535892950924,2
2,8,8.1,317,29.4,988.2,209.16052452158527,334.48742689129773,3
2,9,9.9,325,29.6,987.3,199.24217785488133,346.32180112611235,1
2,10,10.7,324,29.3,987.0,208.5968048823826,382.95923601099554,6
2,11,11.4,319,28.5,986.7,216.92233671249943,366.41100962392704,2
2,12,10.0,324,27.0,986.6,197.03274110142308,337.9814904750277,3
2,13,5.2,331,24.7,987.0,190.59705823341196,282.72549351328223,4
2,14,4.6,351,23.2,987.6,191.75552764883173,373.6959632501794,1
2,15,4.7,9,22.0,988.2,184.4848736636098,361.0801629299935,3
2,16,2.6,16,21.5,988.4,190.8117062815658,345.37986509570334,2
2,17,3.5,28,20.9,988.3,191.94841592206336,270.7583749001048,3
2,18,3.4,25,20.3,988.3,216.24199293519723,372.42158938990224,4
2,19,0.9,90,20.1,988.0,187.66360660273068,333.57795023083025,2
2,20,0.6,56,20.0,987.8,183.06070609624663,365.5342511605404,1
2,21,2.8,315,18.6,987.6,167.12709781393912,333.8598046095588,1
2,22,4.1,308,17.2,987.6,187.47599986413087,358.935314112206,3
2,23,4.0,275,15.9,987.2,172.47082152703462,248.06454031802608,2
2,0,5.1,262,14.9,987.6,188.4184300277045,371.5547065985891,4
2,1,4.8,255,15.0,988.1,188.1258605547089,332.53065938598706,2
2,2,5.3,260,15.2,988.6,186.3008465074228,350.34471508851226,2
2,3,4.9,266,18.1,989.7,173.97328880357023,286.06701186728577,3
2,4,4.1,285,21.8,990.6,177.59982073019813,282.7036934927856,1
2,5,5.5,297,25.0,990.8,204.1073466115422,342.48120527697785,3
2,6,7.6,292,27.2,990.4,211.3187816974458,314.468700262211,2
2,7,9.6,293,28.2,989.7,227.60210979581836,367.404357624285,4
2,8,10.5,289,28.8,988.9,257.8115261457306,493.5983424827503,3
2,9,10.5,289,29.0,988.0,251.98670730349625,358.51920106896233,0
2,10,11.0,295,28.8,987.5,234.4060429922115,349.3884957474256,0
2,11,11.1,297,28.0,987.3,233.9742219207322,345.12828435124413,1
2,12,9.6,286,27.2,987.0,218.4123575339446,358.59930827478104,1
2,13,5.0,270,24.3,987.2,205.00478153109265,409.6389432274249,1
2,14,4.5,254,23.1,987.6,177.70591138369858,267.27231332746123,5
2,15,3.9,298,22.6,988.0,189.8291826115946,282.3309671307904,2
2,16,3.5,332,22.1,988.2,181.0562257156936,352.88463805364506,2
2,17,5.1,17,21.4,988.1,181.6820768313621,350.5065694394389,2
2,18,4.2,335,21.2,988.2,163.97444021912634,232.7361742803624,5
2,19,5.6,249,19.2,988.4,170.1162106429458,314.88911657817744,4
2,20,5.1,253,17.8,988.0,157.67547100662495,282.75617733466527,1
2,21,4.5,277,17.0,987.4,155.7822930804351,289.8554646227803,1
2,22,5.1,297,16.2,986.8,181.3714542409785,307.7332135486119,4
2,23,5.2,286,15.6,986.5,203.09569850036857,405.1408908102196,1
2,0,5.1,274,15.4,986.4,210.4556775625776,300.1746610067575,2
2,1,5.1,276,15.4,986.6,190.88814431571907,294.0866563673789,2
2,2,6.1,270,16.1,987.0,244.6914884350568,400.78694048039296,3
2,3,6.5,270,18.5,987.8,274.41022414564816,458.2285132603951,2
2,4,6.0,280,22.0,988.2,285.80932410440784,558.1342905166009,2
2,5,7.2,288,25.0,988.1,273.93033497010254,475.5437787799852,2
2,6,10.0,278,27.4,987.6,272.8334190475628,389.35145895326895,0
2,7,12.3,282,28.9,986.9,265.3987706961588,436.5060764380201,3
2,8,13.5,282,29.5,986.0,285.8167327129887,471.567383119952,0
2,9,14.4,288,29.7,985.2,277.1726028044673,548.6062257608113,7
2,10,14.5,289,29.4,984.7,253.69288464862308,446.3772616045974,3
2,11,14.3,295,28.6,984.1,237.26226969688904,422.65678710270174,4
2,12,12.4,289,27.9,983.7,246.3538648657487,450.3229953376249,1
2,13,6.5,278,26.0,983.5,261.719946081481,487.3287134226409,3
2,14,4.9,280,24.2,983.9,274.4729249256266,488.8446897252532,0
2,15,4.9,272,23.3,984.4,274.3811134088736,423.18254886747775,5
2,16,5.5,281,22.8,984.6,259.15362903594666,498.72238303765823,2
2,17,5.6,287,21.8,984.6,200.6155587524152,368.9865559532325,3
2,18,4.3,312,21.2,984.5,201.01140323429703,370.8906208644845,0
2,19,4.4,305,20.2,984.1,196.88283152820583,393.3589116989201,3
2,20,4.5,286,19.2,984.0,195.29427982020556,367.44929674592953,3
2,21,3.9,317,18.6,983.4,192.5733120436831,365.40609599590937,1
2,22,4.5,304,17.6,983.2,181.42204841007745,357.5544302913782,2
2,23,3.5,321,17.2,982.7,199.6409719218375,297.60088386273327,0
2,0,4.9,272,16.0,982.8,217.1601194401315,368.8760891309444,2
2,1,6.5,256,16.0,983.3,233.67918922701324,408.5507237365999,1
2,2,7.5,253,16.4,984.1,252.50992535791272,403.4011293859588,1
2,3,7.0,249,19.0,985.1,264.3197074959458,503.1700982919128,3
2,4,4.5,265,23.0,985.9,259.7372955732676,482.4495001735271,2
2,5,5.2,282,26.5,986.1,260.7010132971995,477.7423874119204,2
2,6,6.3,275,28.8,985.9,263.99778497628023,527.5440449986892,1
2,7,8.3,272,30.3,985.2,267.2134982152515,415.68501999755154,2
2,8,11.0,272,30.8,984.3,283.4654132333023,521.9375947835845,2
2,9,11.1,277,30.8,983.3,280.77390320530947,485.97545648595553,1
2,10,10.6,280,30.5,982.9,299.8566644783278,476.1104656379063,6
2,11,10.3,274,29.9,982.6,318.9680327287651,477.2884927622455,0
2,12,9.4,274,29.6,982.1,304.26597319509744,589.5245430062057,2
2,13,4.1,319,27.1,982.0,232.2895426486972,408.1962087556949,2
2,14,3.3,61,25.7,982.4,243.61307537573649,461.6371070275405,0
2,15,3.7,101,24.4,982.8,227.14612275335705,392.3283710620653,3
2,16,2.8,105,23.9,983.2,208.40925165055623,319.28010756640566,1
2,17,1.8,156,23.0,982.8,197.5916473606601,316.6464019320015,0
2,18,1.3,82,23.1,982.9,187.13283692237505,304.8250392842174,0
2,19,4.7,50,23.3,982.7,193.6036003817184,384.0632501168631,0
2,20,2.4,77,22.3,982.6,166.8517036566532,234.156338376378,1
2,21,3.4,186,22.0,982.6,150.00072210411383,298.7113800700591,2
2,22,1.8,90,21.9,982.2,168.1480282066637,334.3248538949288,2
2,23,0.5,225,21.8,982.1,188.67738584219697,376.9190164161942,2
2,0,2.5,225,21.5,982.3,207.43277193201743,349.7218849188237,2
2,1,3.9,233,21.3,982.4,202.88395055481624,401.3623535788679,2
2,2,3.7,219,21.2,982.8,195.921570760341,320.79404692419183,0
2,3,1.5,144,23.2,983.6,196.72989117748813,278.5255891192421,3
2,4,1.0,248,26.5,984.7,208.6549933440102,320.203687089103,1
2,5,2.0,243,28.8,984.9,238.0716545486974,468.3292610107247,0
2,6,6.8,299,31.0,984.7,211.5529313072664,297.92128056436263,1
2,7,10.9,304,31.8,984.1,215.08670682216427,371.5830378704355,5
2,8,13.5,304,31.9,983.2,201.58785952456975,291.36722082355857,4
2,9,13.4,302,31.5,982.3,172.64543341181044,271.3706436227079,1
2,10,13.0,297,31.2,982.2,185.88523975080165,270.0644320560687,4
2,11,13.4,301,30.4,982.0,191.4660843932116,366.7948658555441,0
2,12,13.0,295,29.5,981.9,195.06097869309932,342.2622688307628,0
2,13,7.8,304,27.9,982.4,205.3702684197543,398.6778839923155,3
2,14,4.3,312,26.2,983.1,193.6374581262868,351.06701968804146,4
2,15,3.7,321,25.0,983.5,183.7841495686552,364.3736672514797,0
2,16,2.9,349,24.5,984.1,214.1916938626283,365.3953065291812,2
2,17,2.5,330,23.8,984.1,205.07395866247185,365.6932865924944,3
2,18,5.4,334,22.5,984.2,211.59354449203605,369.3968978422592,4
2,19,5.1,318,21.0,984.1,206.52991315728215,349.1504370836653,1
2,20,4.9,294,20.0,983.9,174.15304389037777,332.21010054412284,2
2,21,5.4,304,19.4,983.5,142.06830444432094,253.8355821399097,2
2,22,5.0,285,18.5,983.1,147.1767107007903,276.8080970124838,0
2,23,5.2,272,17.9,982.9,176.30055840576108,330.0026224479603,1
3,0,7.4,266,17.3,982.9,181.69487741472503,275.19998460817925,1
3,1,6.7,268,17.1,983.5,188.43654713661303,337.31990867631896,0
3,2,7.6,270,17.5,984.1,165.987199738907,252.2654890168673,2
3,3,6.1,270,19.7,985.2,184.826567116851,323.445066877245,2
3,4,6.5,278,23.0,986.1,163.07051090237013,294.58048732070466,0
3,5,8.3,274,26.1,986.3,161.15582579218267,322.04430099143013,2
3,6,11.8,286,28.9,986.1,156.08495886434835,221.37922845197036,2
3,7,14.1,292,30.2,985.7,149.0683556731947,216.85651013740332,1
3,8,15.8,289,30.6,985.0,165.44040218030932,239.26255962819928,3
3,9,16.8,289,30.5,984.4,144.719704159789,237.19802232204597,2
3,10,16.4,293,30.2,984.1,116.4036549081312,220.3466497355426,0
3,11,15.8,296,29.6,983.9,111.46322171041436,212.4972532890992,1
3,12,13.3,303,28.6,983.7,100.71949852507504,185.54422711765324,2
3,13,8.2,303,27.1,983.9,147.70829245880725,286.2774216288254,2
3,14,6.8,297,26.0,984.6,149.48507535952615,238.2367513541824,3
3,15,8.5,295,25.2,985.1,134.79645919529418,195.84480321751028,1
3,16,7.7,306,24.2,985.8,111.87513973795846,160.52872251267178,2
3,17,6.6,315,22.9,986.1,78.88329960563085,150.76804382318144,3
3,18,6.2,311,21.7,986.2,62.01668335900628,114.00289853112405,2
3,19,5.6,299,20.7,985.9,63.93914159949263,116.31611602406043,4
